purchase_order_id,supplier_id,supplier_name,item_id,item_name,quantity,unit_cost,total_cost,order_date,expected_delivery,po_status
PO0972,SUP004,Vertex Traders,P110,UPS,104,4674.48,486145.92,2023-04-06,2023-04-29,Ordered
PO0973,SUP007,Global Components,P114,RAM,10,2178.29,21782.9,2023-12-06,2023-12-20,Cancelled
PO0974,SUP001,Bluechip Suppliers,P106,Router,145,2676.16,388043.2,2024-12-26,2025-01-20,Ordered
PO0975,SUP001,Reliable Systems,P104,Keyboard,144,1386.22,199615.68,2024-08-13,2024-09-07,Partially Delivered
PO0976,SUP004,Global Components,P111,Desktop,27,23871.76,644537.52,2023-03-04,2023-03-17,Partially Delivered
PO0977,SUP004,Vertex Traders,P107,Tablet,108,17997.92,1943775.36,2023-12-15,2023-12-22,Delivered
PO0978,SUP008,Reliable Systems,P109,Projector,36,17705.3,637390.8,2024-10-23,2024-11-03,Cancelled
PO0979,SUP010,ABC Technologies,P106,Router,100,2455.97,245597.0,2023-07-21,2023-07-27,Ordered
PO0980,SUP005,Smart Source,P115,Headset,113,1691.75,191167.75,2023-11-22,2023-12-09,Ordered
PO0981,SUP010,ABC Technologies,P108,Scanner,125,6789.41,848676.25,2023-02-06,2023-02-13,Delivered
PO0982,SUP007,Apex Industrial,P115,Headset,128,1889.02,241794.56,2024-11-03,2024-11-11,Delivered
PO0983,SUP009,National Electronics,P108,Scanner,36,6467.4,232826.4,2023-04-20,2023-05-06,Cancelled
PO0984,SUP010,Apex Industrial,P113,SSD,142,4638.31,658640.02,2023-04-26,2023-05-03,Cancelled
PO0985,SUP009,Metro Distributors,P114,RAM,108,2589.94,279713.52,2024-08-16,2024-09-13,Delivered
PO0986,SUP006,ABC Technologies,P103,Monitor,115,4557.61,524125.15,2023-02-12,2023-03-12,Partially Delivered
PO0987,SUP009,Global Components,P109,Projector,63,18549.36,1168609.68,2023-09-19,2023-10-05,Partially Delivered
PO0988,SUP006,Metro Distributors,P107,Tablet,93,15002.23,1395207.39,2023-06-03,2023-06-25,Partially Delivered
PO0989,SUP009,Prime Supplies,P104,Keyboard,73,1302.39,95074.47,2024-08-30,2024-09-28,Partially Delivered
PO0990,SUP008,Smart Source,P103,Monitor,109,5360.43,584286.87,2023-05-26,2023-06-03,Partially Delivered
PO0991,SUP005,National Electronics,P109,Projector,21,15958.9,335136.9,2023-12-05,2023-12-27,Cancelled
PO0992,SUP004,ABC Technologies,P109,Projector,134,20479.92,2744309.28,2023-08-02,2023-08-07,Delivered
PO0993,SUP003,Smart Source,P113,SSD,141,3587.6,505851.6,2023-06-11,2023-06-30,Cancelled
PO0994,SUP006,ABC Technologies,P107,Tablet,66,13783.31,909698.46,2023-03-13,2023-04-07,Delivered
PO0995,SUP007,Global Components,P106,Router,42,2843.53,119428.26,2024-01-15,2024-01-29,Delivered
PO0996,SUP009,Apex Industrial,P101,Laptop,149,34506.74,5141504.26,2023-07-15,2023-07-20,Cancelled
PO0997,SUP003,Smart Source,P103,Monitor,12,5933.38,71200.56,2023-08-18,2023-09-09,Cancelled
PO0998,SUP009,Reliable Systems,P108,Scanner,126,7846.58,988669.08,2023-04-29,2023-05-07,Delivered
PO0999,SUP009,National Electronics,P106,Router,42,2652.96,111424.32,2024-05-07,2024-06-01,Delivered
PO1000,SUP002,ABC Technologies,P101,Laptop,25,27629.3,690732.5,2023-03-26,2023-04-04,Delivered
PO1001,SUP005,Smart Source,P112,Webcam,81,1895.18,153509.58,2023-10-30,2023-11-25,Delivered
PO1002,SUP008,Smart Source,P115,Headset,23,1571.14,36136.22,2024-11-05,2024-11-25,Ordered
PO1003,SUP010,Smart Source,P113,SSD,119,4567.21,543497.99,2024-11-25,2024-12-18,Ordered
PO1004,SUP007,National Electronics,P107,Tablet,103,16784.53,1728806.59,2024-03-20,2024-04-05,Cancelled
PO1005,SUP007,Bluechip Suppliers,P107,Tablet,85,12368.57,1051328.45,2024-09-16,2024-10-14,Delivered
PO1006,SUP010,Vertex Traders,P104,Keyboard,83,1410.65,117083.95,2023-01-17,2023-01-22,Delivered
PO1007,SUP006,Metro Distributors,P103,Monitor,82,6667.94,546771.08,2024-11-21,2024-12-08,Cancelled
PO1008,SUP002,Apex Industrial,P110,UPS,61,5022.94,306399.34,2023-07-06,2023-07-15,Ordered
PO1009,SUP001,Smart Source,P113,SSD,76,3427.4,260482.4,2024-09-30,2024-10-27,Ordered
PO1010,SUP001,Global Components,P106,Router,82,2427.15,199026.3,2023-09-07,2023-09-25,Partially Delivered
PO1011,SUP002,ABC Technologies,P108,Scanner,39,5460.46,212957.94,2023-12-03,2023-12-09,Ordered
PO1012,SUP001,Prime Supplies,P107,Tablet,48,14865.79,713557.92,2023-02-01,2023-02-22,Cancelled
PO1013,SUP010,Smart Source,P106,Router,63,2627.9,165557.7,2024-04-24,2024-05-09,Delivered
PO1014,SUP004,Vertex Traders,P104,Keyboard,91,1146.07,104292.37,2024-05-27,2024-06-23,Cancelled
PO1015,SUP010,National Electronics,P115,Headset,32,1752.09,56066.88,2023-04-21,2023-05-05,Cancelled
PO1016,SUP009,National Electronics,P110,UPS,33,4772.76,157501.08,2024-01-29,2024-02-10,Cancelled
PO1017,SUP003,ABC Technologies,P114,RAM,82,2863.81,234832.42,2023-09-03,2023-10-03,Delivered
PO1018,SUP007,Vertex Traders,P102,Printer,136,9093.62,1236732.32,2024-11-04,2024-11-22,Delivered
PO1019,SUP006,Reliable Systems,P113,SSD,142,3259.28,462817.76,2024-02-07,2024-02-29,Delivered
PO1020,SUP001,ABC Technologies,P112,Webcam,137,2403.02,329213.74,2023-10-25,2023-10-30,Delivered
PO1021,SUP005,National Electronics,P101,Laptop,149,33366.84,4971659.16,2023-02-20,2023-02-27,Ordered
PO1022,SUP006,Reliable Systems,P106,Router,32,2543.69,81398.08,2024-07-26,2024-08-24,Delivered
PO1023,SUP004,ABC Technologies,P114,RAM,46,2654.88,122124.48,2023-04-28,2023-05-15,Delivered
PO1024,SUP007,Apex Industrial,P104,Keyboard,91,1475.24,134246.84,2024-11-02,2024-11-13,Delivered
PO1025,SUP001,Apex Industrial,P113,SSD,13,3172.53,41242.89,2023-03-01,2023-03-07,Ordered
PO1026,SUP002,ABC Technologies,P109,Projector,70,15954.12,1116788.4,2024-03-30,2024-04-20,Partially Delivered
PO1027,SUP004,Vertex Traders,P114,RAM,146,3192.58,466116.68,2023-06-27,2023-07-18,Partially Delivered
PO1028,SUP003,Apex Industrial,P102,Printer,95,8557.52,812964.4,2024-09-06,2024-10-05,Ordered
PO1029,SUP004,Smart Source,P110,UPS,68,3388.86,230442.48,2023-09-26,2023-10-23,Cancelled
PO1030,SUP003,Bluechip Suppliers,P107,Tablet,32,13700.11,438403.52,2024-03-03,2024-03-20,Ordered
PO1031,SUP007,Bluechip Suppliers,P109,Projector,31,16578.78,513942.18,2023-05-21,2023-06-16,Ordered
PO1032,SUP008,ABC Technologies,P106,Router,87,2743.8,238710.6,2024-12-15,2024-12-28,Partially Delivered
PO1033,SUP006,Bluechip Suppliers,P115,Headset,66,1373.03,90619.98,2023-04-01,2023-04-07,Delivered
PO1034,SUP008,Metro Distributors,P111,Desktop,72,23205.42,1670790.24,2024-09-19,2024-10-07,Cancelled
PO1035,SUP009,Apex Industrial,P110,UPS,138,3822.39,527489.82,2023-05-23,2023-05-31,Ordered
PO1036,SUP004,Smart Source,P112,Webcam,88,1894.33,166701.04,2024-03-08,2024-04-01,Cancelled
PO1037,SUP008,National Electronics,P112,Webcam,101,2381.73,240554.73,2023-04-17,2023-05-04,Cancelled
PO1038,SUP003,Bluechip Suppliers,P112,Webcam,35,2248.72,78705.2,2024-05-05,2024-05-22,Delivered
PO1039,SUP006,ABC Technologies,P107,Tablet,70,14954.12,1046788.4,2024-06-22,2024-07-18,Ordered
PO1040,SUP008,National Electronics,P112,Webcam,111,2603.93,289036.23,2024-10-17,2024-10-27,Delivered
PO1041,SUP008,Bluechip Suppliers,P110,UPS,50,3631.34,181567.0,2024-03-18,2024-04-05,Ordered
PO1042,SUP007,Vertex Traders,P110,UPS,59,4105.58,242229.22,2024-02-11,2024-02-18,Delivered
PO1043,SUP009,Apex Industrial,P103,Monitor,150,6600.26,990039.0,2024-09-08,2024-10-04,Ordered
PO1044,SUP006,Apex Industrial,P108,Scanner,84,6880.22,577938.48,2023-09-05,2023-10-05,Ordered
PO1045,SUP008,Prime Supplies,P103,Monitor,92,5219.36,480181.12,2024-05-03,2024-05-23,Cancelled
PO1046,SUP004,Bluechip Suppliers,P106,Router,136,2324.19,316089.84,2023-01-26,2023-02-17,Partially Delivered
PO1047,SUP005,Global Components,P112,Webcam,146,1783.65,260412.9,2023-01-31,2023-02-07,Cancelled
PO1048,SUP004,Apex Industrial,P102,Printer,109,7786.78,848759.02,2024-07-18,2024-08-10,Ordered
PO1049,SUP006,Global Components,P114,RAM,45,2762.86,124328.7,2023-12-27,2024-01-13,Cancelled
PO1050,SUP007,ABC Technologies,P102,Printer,39,9629.45,375548.55,2023-11-12,2023-12-03,Ordered
PO1051,SUP010,Prime Supplies,P114,RAM,102,2972.21,303165.42,2023-01-05,2023-02-01,Partially Delivered
PO1052,SUP008,Vertex Traders,P105,Mouse,56,636.17,35625.52,2024-04-02,2024-04-24,Cancelled
PO1053,SUP004,ABC Technologies,P101,Laptop,69,37138.41,2562550.29,2023-05-25,2023-06-17,Ordered
PO1054,SUP009,National Electronics,P102,Printer,48,7823.62,375533.76,2023-01-14,2023-01-21,Ordered
PO1055,SUP010,Vertex Traders,P108,Scanner,80,5712.11,456968.8,2023-01-24,2023-02-10,Delivered
PO1056,SUP010,Metro Distributors,P103,Monitor,51,4944.95,252192.45,2023-07-13,2023-07-31,Ordered
PO1057,SUP008,Metro Distributors,P111,Desktop,14,27943.97,391215.58,2023-02-12,2023-02-17,Ordered
PO1058,SUP007,Prime Supplies,P103,Monitor,76,6285.19,477674.44,2024-01-30,2024-02-24,Partially Delivered
PO1059,SUP005,ABC Technologies,P112,Webcam,125,2108.94,263617.5,2024-04-25,2024-05-25,Partially Delivered
PO1060,SUP007,Apex Industrial,P108,Scanner,33,7524.26,248300.58,2023-10-11,2023-10-25,Partially Delivered
PO1061,SUP001,National Electronics,P115,Headset,114,1808.37,206154.18,2024-05-22,2024-06-04,Cancelled
PO1062,SUP006,Metro Distributors,P113,SSD,63,3622.11,228192.93,2023-11-08,2023-11-21,Partially Delivered
PO1063,SUP009,Bluechip Suppliers,P106,Router,26,2219.72,57712.72,2024-11-02,2024-11-20,Cancelled
PO1064,SUP004,Reliable Systems,P106,Router,141,2133.56,300831.96,2023-10-02,2023-10-23,Delivered
PO1065,SUP003,National Electronics,P111,Desktop,100,31351.92,3135192.0,2024-03-15,2024-04-09,Cancelled
PO1066,SUP006,Metro Distributors,P104,Keyboard,121,1518.46,183733.66,2023-11-03,2023-11-24,Delivered
PO1067,SUP001,Bluechip Suppliers,P101,Laptop,127,34591.43,4393111.61,2024-06-21,2024-07-11,Partially Delivered
PO1068,SUP010,Bluechip Suppliers,P104,Keyboard,50,1407.5,70375.0,2024-10-28,2024-11-15,Delivered
PO1069,SUP006,Bluechip Suppliers,P111,Desktop,74,26889.65,1989834.1,2024-03-16,2024-04-09,Ordered
PO1070,SUP001,Vertex Traders,P106,Router,16,2726.32,43621.12,2023-11-09,2023-11-24,Ordered
PO1071,SUP003,ABC Technologies,P110,UPS,54,4257.62,229911.48,2024-02-15,2024-03-05,Ordered
PO1072,SUP004,Apex Industrial,P108,Scanner,60,6024.04,361442.4,2024-09-09,2024-10-08,Ordered
PO1073,SUP010,Vertex Traders,P112,Webcam,129,2188.96,282375.84,2024-05-16,2024-05-25,Partially Delivered
PO1074,SUP004,Bluechip Suppliers,P111,Desktop,98,31503.62,3087354.76,2024-12-03,2024-12-08,Ordered
PO1075,SUP002,Vertex Traders,P102,Printer,117,7095.75,830202.75,2024-07-26,2024-08-11,Ordered
PO1076,SUP005,Vertex Traders,P111,Desktop,43,31783.01,1366669.43,2024-10-13,2024-10-18,Ordered
PO1077,SUP004,Vertex Traders,P111,Desktop,57,35188.71,2005756.47,2023-04-07,2023-04-21,Delivered
PO1078,SUP005,Metro Distributors,P115,Headset,26,1420.27,36927.02,2024-04-20,2024-05-14,Delivered
PO1079,SUP002,Global Components,P113,SSD,135,4048.73,546578.55,2023-12-05,2023-12-16,Ordered
PO1080,SUP005,Prime Supplies,P103,Monitor,71,5976.37,424322.27,2024-08-12,2024-08-17,Cancelled
PO1081,SUP009,National Electronics,P106,Router,57,2854.17,162687.69,2023-09-28,2023-10-07,Cancelled
PO1082,SUP001,Bluechip Suppliers,P115,Headset,56,1900.41,106422.96,2023-12-19,2023-12-27,Partially Delivered
PO1083,SUP006,Vertex Traders,P108,Scanner,67,6731.31,450997.77,2024-07-21,2024-08-17,Partially Delivered
PO1084,SUP010,Global Components,P106,Router,30,2197.52,65925.6,2024-03-17,2024-03-23,Delivered
PO1085,SUP006,Vertex Traders,P106,Router,34,2007.31,68248.54,2024-11-12,2024-11-26,Partially Delivered
PO1086,SUP007,Prime Supplies,P113,SSD,66,4161.25,274642.5,2024-12-16,2024-12-22,Cancelled
PO1087,SUP004,Metro Distributors,P103,Monitor,149,6428.48,957843.52,2024-03-01,2024-03-20,Cancelled
PO1088,SUP006,Smart Source,P105,Mouse,108,520.78,56244.24,2023-05-24,2023-05-31,Partially Delivered
PO1089,SUP003,National Electronics,P107,Tablet,52,17122.93,890392.36,2023-09-21,2023-09-29,Ordered
PO1090,SUP008,National Electronics,P109,Projector,75,19816.04,1486203.0,2024-06-07,2024-07-07,Delivered
PO1091,SUP010,National Electronics,P101,Laptop,25,33858.45,846461.25,2023-08-28,2023-09-04,Delivered
PO1092,SUP002,National Electronics,P101,Laptop,70,41344.21,2894094.7,2024-09-04,2024-09-19,Cancelled
PO1093,SUP010,Apex Industrial,P101,Laptop,89,32533.8,2895508.2,2024-12-30,2025-01-14,Delivered
PO1094,SUP007,Smart Source,P115,Headset,42,1978.35,83090.7,2024-12-21,2025-01-18,Delivered
PO1095,SUP004,Bluechip Suppliers,P111,Desktop,35,35040.3,1226410.5,2023-08-09,2023-08-22,Ordered
PO1096,SUP005,Prime Supplies,P105,Mouse,138,587.92,81132.96,2023-04-03,2023-04-29,Ordered
PO1097,SUP005,Vertex Traders,P103,Monitor,104,5858.74,609308.96,2023-09-06,2023-09-23,Ordered
PO1098,SUP004,Reliable Systems,P114,RAM,47,2720.39,127858.33,2023-09-01,2023-09-09,Delivered
PO1099,SUP008,Prime Supplies,P108,Scanner,102,7411.26,755948.52,2024-03-28,2024-04-14,Ordered
PO1100,SUP005,Reliable Systems,P102,Printer,94,7654.1,719485.4,2023-01-25,2023-02-22,Delivered
PO1101,SUP005,Metro Distributors,P115,Headset,31,1695.36,52556.16,2024-12-25,2025-01-05,Cancelled
PO1102,SUP003,Apex Industrial,P115,Headset,105,1482.02,155612.1,2023-03-28,2023-04-03,Cancelled
PO1103,SUP001,National Electronics,P108,Scanner,40,7157.88,286315.2,2023-04-20,2023-05-05,Delivered
PO1104,SUP003,National Electronics,P111,Desktop,39,35053.92,1367102.88,2024-04-23,2024-05-17,Partially Delivered
PO1105,SUP009,Global Components,P113,SSD,26,4526.01,117676.26,2023-08-07,2023-08-17,Cancelled
PO1106,SUP004,Apex Industrial,P103,Monitor,31,6184.73,191726.63,2024-05-30,2024-06-19,Delivered
PO1107,SUP010,Global Components,P103,Monitor,35,5824.89,203871.15,2023-09-10,2023-09-27,Partially Delivered
PO1108,SUP008,Global Components,P108,Scanner,65,7161.28,465483.2,2024-03-21,2024-04-19,Ordered
PO1109,SUP008,ABC Technologies,P106,Router,45,2518.12,113315.4,2024-11-29,2024-12-18,Cancelled
PO1110,SUP010,Global Components,P111,Desktop,84,27462.84,2306878.56,2024-09-01,2024-09-29,Partially Delivered
PO1111,SUP001,ABC Technologies,P114,RAM,60,2154.39,129263.4,2023-10-08,2023-10-23,Delivered
PO1112,SUP009,Metro Distributors,P101,Laptop,43,39141.71,1683093.53,2024-01-22,2024-02-19,Cancelled
PO1113,SUP006,ABC Technologies,P109,Projector,18,22851.26,411322.68,2023-11-14,2023-12-09,Delivered
PO1114,SUP007,ABC Technologies,P110,UPS,90,4205.4,378486.0,2024-04-08,2024-05-07,Delivered
PO1115,SUP004,Reliable Systems,P111,Desktop,22,26529.73,583654.06,2024-09-11,2024-10-10,Cancelled
PO1116,SUP002,Bluechip Suppliers,P111,Desktop,127,31660.69,4020907.63,2023-11-01,2023-11-26,Delivered
PO1117,SUP002,Metro Distributors,P104,Keyboard,118,1282.52,151337.36,2023-04-09,2023-04-15,Delivered
PO1118,SUP004,Metro Distributors,P108,Scanner,54,5429.26,293180.04,2023-11-18,2023-11-26,Partially Delivered
PO1119,SUP003,ABC Technologies,P107,Tablet,25,12763.63,319090.75,2023-11-14,2023-11-24,Ordered
PO1120,SUP004,Prime Supplies,P104,Keyboard,147,1345.07,197725.29,2023-06-23,2023-07-09,Ordered
PO1121,SUP002,National Electronics,P113,SSD,150,4246.38,636957.0,2024-12-02,2024-12-30,Ordered
PO1122,SUP009,Apex Industrial,P112,Webcam,115,1973.37,226937.55,2023-01-10,2023-01-22,Ordered
PO1123,SUP001,Smart Source,P111,Desktop,132,35578.5,4696362.0,2024-01-25,2024-02-18,Partially Delivered
PO1124,SUP001,ABC Technologies,P111,Desktop,134,28497.97,3818727.98,2023-07-08,2023-07-14,Partially Delivered
PO1125,SUP001,Smart Source,P103,Monitor,30,5016.75,150502.5,2023-04-13,2023-05-12,Ordered
PO1126,SUP006,ABC Technologies,P108,Scanner,39,6461.05,251980.95,2023-10-03,2023-10-25,Partially Delivered
PO1127,SUP006,Global Components,P102,Printer,56,7380.09,413285.04,2023-01-07,2023-01-28,Ordered
PO1128,SUP006,Reliable Systems,P115,Headset,30,1768.0,53040.0,2024-10-20,2024-11-03,Partially Delivered
PO1129,SUP006,National Electronics,P107,Tablet,130,13035.67,1694637.1,2024-02-09,2024-02-25,Ordered
PO1130,SUP004,Smart Source,P110,UPS,57,4116.34,234631.38,2024-05-25,2024-06-01,Cancelled
PO1131,SUP009,National Electronics,P112,Webcam,39,2420.57,94402.23,2024-11-22,2024-12-13,Delivered
PO1132,SUP002,Prime Supplies,P114,RAM,118,2364.19,278974.42,2023-12-29,2024-01-15,Cancelled
PO1133,SUP004,ABC Technologies,P113,SSD,107,4549.05,486748.35,2024-03-27,2024-04-18,Partially Delivered
PO1134,SUP009,Bluechip Suppliers,P106,Router,136,2142.85,291427.6,2023-04-11,2023-04-22,Cancelled
PO1135,SUP003,Metro Distributors,P112,Webcam,83,2550.24,211669.92,2023-02-17,2023-02-27,Partially Delivered
PO1136,SUP007,National Electronics,P111,Desktop,107,35213.83,3767879.81,2023-11-06,2023-11-20,Delivered
PO1137,SUP005,Global Components,P108,Scanner,118,5808.66,685421.88,2023-08-12,2023-08-17,Ordered
PO1138,SUP005,Prime Supplies,P113,SSD,127,3711.56,471368.12,2023-04-10,2023-05-06,Ordered
PO1139,SUP010,National Electronics,P106,Router,57,2235.3,127412.1,2023-08-21,2023-08-29,Cancelled
PO1140,SUP007,Vertex Traders,P104,Keyboard,116,1131.44,131247.04,2023-01-28,2023-02-10,Cancelled
PO1141,SUP004,National Electronics,P109,Projector,109,20382.5,2221692.5,2024-05-09,2024-05-14,Delivered
PO1142,SUP010,Metro Distributors,P101,Laptop,17,31674.56,538467.52,2023-08-14,2023-09-03,Cancelled
PO1143,SUP006,Apex Industrial,P112,Webcam,68,2422.49,164729.32,2023-03-22,2023-04-20,Delivered
PO1144,SUP002,Prime Supplies,P112,Webcam,47,2508.29,117889.63,2024-12-24,2025-01-17,Cancelled
PO1145,SUP005,Global Components,P115,Headset,24,1595.98,38303.52,2024-09-04,2024-09-16,Ordered
PO1146,SUP010,Global Components,P115,Headset,77,1355.91,104405.07,2024-12-03,2024-12-12,Ordered
PO1147,SUP005,Smart Source,P109,Projector,125,16830.85,2103856.25,2024-06-09,2024-06-19,Ordered
PO1148,SUP008,Apex Industrial,P109,Projector,59,15571.55,918721.45,2024-07-03,2024-07-11,Cancelled
PO1149,SUP008,Bluechip Suppliers,P111,Desktop,23,33784.58,777045.34,2024-05-06,2024-05-21,Partially Delivered
PO1150,SUP008,Apex Industrial,P114,RAM,132,3109.6,410467.2,2024-08-18,2024-09-11,Ordered
PO1151,SUP008,Global Components,P106,Router,51,2901.35,147968.85,2023-05-19,2023-05-27,Ordered
PO1152,SUP006,Bluechip Suppliers,P105,Mouse,149,725.49,108098.01,2023-12-10,2023-12-28,Ordered
PO1153,SUP002,Smart Source,P109,Projector,146,20968.44,3061392.24,2023-01-10,2023-01-28,Delivered
PO1154,SUP007,Metro Distributors,P111,Desktop,90,28220.42,2539837.8,2023-09-07,2023-09-15,Ordered
PO1155,SUP008,Prime Supplies,P103,Monitor,128,6754.57,864584.96,2024-01-11,2024-01-27,Cancelled
PO1156,SUP004,Smart Source,P102,Printer,117,8748.06,1023523.02,2024-09-15,2024-10-03,Ordered
PO1157,SUP010,Apex Industrial,P102,Printer,64,8492.0,543488.0,2024-12-07,2025-01-03,Ordered
PO1158,SUP001,Global Components,P107,Tablet,145,18555.0,2690475.0,2023-06-20,2023-07-17,Delivered
PO1159,SUP006,Metro Distributors,P111,Desktop,13,29394.85,382133.05,2024-03-12,2024-04-01,Delivered
PO1160,SUP007,Global Components,P102,Printer,109,7398.49,806435.41,2024-12-08,2024-12-19,Delivered
PO1161,SUP005,Apex Industrial,P102,Printer,130,8810.11,1145314.3,2024-06-23,2024-07-08,Ordered
PO1162,SUP004,Smart Source,P113,SSD,21,3537.28,74282.88,2024-09-08,2024-09-14,Delivered
PO1163,SUP006,Bluechip Suppliers,P110,UPS,101,4649.52,469601.52,2024-01-16,2024-02-06,Delivered
PO1164,SUP010,Apex Industrial,P106,Router,117,2874.0,336258.0,2023-08-29,2023-09-24,Ordered
PO1165,SUP003,Prime Supplies,P103,Monitor,133,6441.47,856715.51,2023-08-12,2023-09-05,Partially Delivered
PO1166,SUP010,Prime Supplies,P113,SSD,97,3199.64,310365.08,2023-10-06,2023-10-13,Partially Delivered
PO1167,SUP007,Prime Supplies,P109,Projector,27,20686.54,558536.58,2023-09-18,2023-10-08,Ordered
PO1168,SUP001,Global Components,P114,RAM,56,2895.6,162153.6,2024-02-20,2024-03-21,Cancelled
PO1169,SUP009,Reliable Systems,P104,Keyboard,76,1183.32,89932.32,2023-04-11,2023-04-22,Partially Delivered
PO1170,SUP001,Apex Industrial,P104,Keyboard,34,1159.53,39424.02,2023-08-11,2023-09-09,Delivered
PO1171,SUP006,Apex Industrial,P101,Laptop,130,36467.24,4740741.2,2024-06-17,2024-07-13,Ordered
PO1172,SUP010,Bluechip Suppliers,P111,Desktop,119,31866.62,3792127.78,2023-11-10,2023-11-26,Cancelled
PO1173,SUP010,Apex Industrial,P103,Monitor,81,6595.2,534211.2,2023-02-02,2023-02-24,Delivered
PO1174,SUP004,Vertex Traders,P112,Webcam,37,2202.47,81491.39,2024-10-13,2024-11-11,Ordered
PO1175,SUP004,Apex Industrial,P107,Tablet,112,15454.27,1730878.24,2023-03-10,2023-03-21,Cancelled
PO1176,SUP003,Global Components,P104,Keyboard,119,1234.52,146907.88,2024-05-04,2024-05-31,Cancelled
PO1177,SUP003,Reliable Systems,P111,Desktop,67,32003.32,2144222.44,2023-01-12,2023-02-08,Delivered
PO1178,SUP010,Bluechip Suppliers,P111,Desktop,53,31243.88,1655925.64,2023-10-04,2023-10-12,Delivered
PO1179,SUP004,National Electronics,P113,SSD,25,3704.46,92611.5,2023-09-09,2023-09-19,Partially Delivered
PO1180,SUP005,Reliable Systems,P105,Mouse,13,520.42,6765.46,2024-07-11,2024-07-19,Partially Delivered
PO1181,SUP003,ABC Technologies,P103,Monitor,85,6225.87,529198.95,2024-07-20,2024-08-02,Delivered
PO1182,SUP010,Reliable Systems,P112,Webcam,81,1994.86,161583.66,2024-01-12,2024-01-17,Cancelled
PO1183,SUP009,National Electronics,P107,Tablet,99,16730.24,1656293.76,2023-04-04,2023-04-12,Ordered
PO1184,SUP010,Reliable Systems,P106,Router,116,2964.18,343844.88,2023-01-09,2023-02-02,Ordered
PO1185,SUP010,Global Components,P105,Mouse,136,589.92,80229.12,2024-09-27,2024-10-19,Delivered
PO1186,SUP005,Vertex Traders,P108,Scanner,19,6136.77,116598.63,2024-10-13,2024-10-22,Ordered
PO1187,SUP002,Global Components,P111,Desktop,24,29507.99,708191.76,2023-07-03,2023-07-20,Ordered
PO1188,SUP005,Prime Supplies,P111,Desktop,61,27110.66,1653750.26,2023-11-24,2023-12-18,Delivered
PO1189,SUP007,National Electronics,P101,Laptop,54,31127.93,1680908.22,2024-01-27,2024-02-23,Cancelled
PO1190,SUP004,Metro Distributors,P110,UPS,54,4695.66,253565.64,2024-08-06,2024-08-22,Cancelled
PO1191,SUP009,Metro Distributors,P102,Printer,74,6934.31,513138.94,2023-03-08,2023-04-02,Ordered
PO1192,SUP005,Prime Supplies,P114,RAM,69,2983.12,205835.28,2023-11-09,2023-11-18,Partially Delivered
PO1193,SUP004,Reliable Systems,P101,Laptop,106,33869.6,3590177.6,2023-07-01,2023-07-22,Cancelled
PO1194,SUP009,Apex Industrial,P104,Keyboard,61,1425.21,86937.81,2024-11-21,2024-12-12,Delivered
PO1195,SUP009,National Electronics,P104,Keyboard,75,1102.69,82701.75,2024-01-15,2024-01-23,Cancelled
PO1196,SUP006,Reliable Systems,P115,Headset,75,1846.79,138509.25,2024-06-03,2024-06-21,Delivered
PO1197,SUP010,Prime Supplies,P105,Mouse,73,691.41,50472.93,2023-06-30,2023-07-17,Partially Delivered
PO1198,SUP001,Apex Industrial,P106,Router,15,2397.26,35958.9,2023-07-29,2023-08-13,Partially Delivered
PO1199,SUP005,Smart Source,P103,Monitor,143,6336.71,906149.53,2024-01-18,2024-02-11,Ordered
PO1200,SUP005,Vertex Traders,P104,Keyboard,119,1425.6,169646.4,2024-09-11,2024-09-29,Delivered
PO1201,SUP006,ABC Technologies,P106,Router,34,2806.48,95420.32,2024-04-26,2024-05-13,Partially Delivered
PO1202,SUP001,ABC Technologies,P108,Scanner,41,7512.32,308005.12,2024-06-19,2024-06-30,Partially Delivered
PO1203,SUP005,Reliable Systems,P105,Mouse,44,643.63,28319.72,2024-04-11,2024-04-22,Cancelled
PO1204,SUP008,Apex Industrial,P111,Desktop,106,29605.94,3138229.64,2024-03-20,2024-04-07,Partially Delivered
PO1205,SUP001,National Electronics,P108,Scanner,14,6389.46,89452.44,2023-04-20,2023-05-09,Ordered
PO1206,SUP001,Metro Distributors,P102,Printer,76,8836.41,671567.16,2023-03-26,2023-04-02,Partially Delivered
PO1207,SUP006,National Electronics,P113,SSD,124,3194.34,396098.16,2024-02-06,2024-02-26,Cancelled
PO1208,SUP009,Bluechip Suppliers,P112,Webcam,93,1760.05,163684.65,2023-12-13,2023-12-20,Cancelled
PO1209,SUP005,Apex Industrial,P101,Laptop,34,33265.39,1131023.26,2024-11-09,2024-11-23,Delivered
PO1210,SUP007,Apex Industrial,P104,Keyboard,82,1364.92,111923.44,2024-01-12,2024-02-05,Partially Delivered
PO1211,SUP006,National Electronics,P101,Laptop,81,32363.08,2621409.48,2023-01-18,2023-02-12,Cancelled
PO1212,SUP003,Reliable Systems,P114,RAM,68,2642.3,179676.4,2023-11-15,2023-11-21,Delivered
PO1213,SUP010,Prime Supplies,P113,SSD,121,3143.97,380420.37,2024-12-20,2025-01-11,Partially Delivered
PO1214,SUP006,ABC Technologies,P113,SSD,124,3230.21,400546.04,2023-02-04,2023-02-13,Delivered
PO1215,SUP003,National Electronics,P109,Projector,92,22718.86,2090135.12,2024-05-17,2024-06-04,Partially Delivered
